SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;YEAR;WEEK OF YEAR;COUNTY;STATE
Circus aeruginosus;1;52.598052;20.454876;11.06.2020;2020;24;powiat płoński;województwo mazowieckie
Circus aeruginosus;2;52.1408817;21.1662593;11.06.2020;2020;24;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;53.1049175;21.5909357;13.06.2020;2020;24;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;1;52.598052;20.454876;11.06.2020;2020;24;powiat płoński;województwo mazowieckie
Circus aeruginosus;2;52.7126301;21.433015;27.06.2020;2020;26;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;1;52.614639;20.712451;11.06.2020;2020;24;powiat płoński;województwo mazowieckie
Circus aeruginosus;1;52.16247;21.132155;14.06.2020;2020;24;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.1766424;21.4524525;26.07.2020;2020;30;powiat miński;województwo mazowieckie
Circus aeruginosus;1;52.3844752;22.6615808;29.07.2020;2020;31;powiat siedlecki;województwo mazowieckie
Circus aeruginosus;1;52.319945;21.2281367;07.07.2020;2020;28;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;52.179833;21.054855;01.07.2020;2020;27;Warszawa;województwo mazowieckie
Circus aeruginosus;4;52.5873933;21.1271274;25.07.2020;2020;30;powiat pułtuski;województwo mazowieckie
Circus aeruginosus;1;52.5073704;19.758736;14.07.2020;2020;29;Płock;województwo mazowieckie
Circus aeruginosus;1;52.1766424;21.4524525;19.07.2020;2020;29;powiat miński;województwo mazowieckie
Circus aeruginosus;1;53.2324193;21.180674;10.07.2020;2020;28;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;2;51.4988097;21.1274714;04.07.2020;2020;27;powiat radomski;województwo mazowieckie
Circus aeruginosus;1;52.179833;21.054855;01.07.2020;2020;27;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.539292;20.450257;10.07.2020;2020;28;powiat płoński;województwo mazowieckie
Circus aeruginosus;1;51.2224481;20.8408235;04.07.2020;2020;27;powiat szydłowiecki;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;04.07.2020;2020;27;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;28.08.2020;2020;35;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;8;52.7126301;21.433015;31.08.2020;2020;36;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;28.08.2020;2020;35;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;53.2324193;21.180674;11.08.2020;2020;33;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;21.08.2020;2020;34;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;10.08.2020;2020;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;28.08.2020;2020;35;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.4453323;20.6474519;19.08.2020;2020;34;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;5;53.2324193;21.180674;28.08.2020;2020;35;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;2;53.060598;20.220974;08.08.2020;2020;32;powiat mławski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;21.08.2020;2020;34;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;11.08.2020;2020;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;2;52.1766424;21.4524525;30.08.2020;2020;35;powiat miński;województwo mazowieckie
Circus aeruginosus;1;52.1585623;21.0984331;09.08.2020;2020;32;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.2930737;20.7841319;13.09.2020;2020;37;powiat warszawski zachodni;województwo mazowieckie
Circus aeruginosus;1;52.2930737;20.7841319;03.09.2020;2020;36;powiat warszawski zachodni;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;08.09.2020;2020;37;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;01.10.2020;2020;40;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;30.03.2021;2021;13;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;30.03.2021;2021;13;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;19.03.2021;2021;11;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.2637967;21.2256669;30.03.2021;2021;13;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;52.2637967;21.2256669;30.03.2021;2021;13;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;2;52.1289997;21.1228895;27.03.2021;2021;12;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.2930737;20.7841319;31.03.2021;2021;13;powiat warszawski zachodni;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;19.03.2021;2021;11;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;4;52.5873933;21.1271274;11.04.2021;2021;14;powiat pułtuski;województwo mazowieckie
Circus aeruginosus;7;51.41268;20.8412302;01.04.2021;2021;13;powiat przysuski;województwo mazowieckie
Circus aeruginosus;4;52.563737;22.355325;05.04.2021;2021;14;powiat sokołowski;województwo mazowieckie
Circus aeruginosus;3;52.5121989;21.1770058;18.04.2021;2021;15;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;-100;51.3088419;20.9642012;02.04.2021;2021;13;powiat szydłowiecki;województwo mazowieckie
Circus aeruginosus;3;52.5121989;21.1770058;18.04.2021;2021;15;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;2;52.516586;21.199902;22.04.2021;2021;16;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;2;53.060598;20.220974;27.04.2021;2021;17;powiat mławski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;02.04.2021;2021;13;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;11.04.2021;2021;14;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;4;52.5121989;21.1770058;24.04.2021;2021;16;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;52.1388509;20.9157388;24.04.2021;2021;16;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.519075;21.345383;22.04.2021;2021;16;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;-100;51.1896647;21.0328386;20.04.2021;2021;16;powiat szydłowiecki;województwo mazowieckie
Circus aeruginosus;3;52.521152;21.292404;24.04.2021;2021;16;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;52.462159;19.786802;11.04.2021;2021;14;powiat płocki;województwo mazowieckie
Circus aeruginosus;1;52.033196;21.219972;19.04.2021;2021;16;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;4;52.5873933;21.1271274;17.04.2021;2021;15;powiat pułtuski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;12.04.2021;2021;15;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.184614;21.888687;24.04.2021;2021;16;powiat miński;województwo mazowieckie
Circus aeruginosus;2;52.0948182;21.1544786;19.04.2021;2021;16;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.421;21.236579;22.04.2021;2021;16;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;4;52.1766424;21.4524525;09.04.2021;2021;14;powiat miński;województwo mazowieckie
Circus aeruginosus;2;52.343145;20.663899;18.04.2021;2021;15;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;4;52.1422856;20.9179258;10.04.2021;2021;14;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.343469;20.663819;02.04.2021;2021;13;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;-100;51.1896647;21.0328386;27.04.2021;2021;17;powiat szydłowiecki;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;18.04.2021;2021;15;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.519902;21.337236;24.04.2021;2021;16;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;3;52.1766424;21.4524525;17.04.2021;2021;15;powiat miński;województwo mazowieckie
Circus aeruginosus;1;52.44342;21.221132;22.04.2021;2021;16;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;18.04.2021;2021;15;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;4;52.1766424;21.4524525;11.04.2021;2021;14;powiat miński;województwo mazowieckie
Circus aeruginosus;1;52.2930737;20.7841319;11.04.2021;2021;14;powiat warszawski zachodni;województwo mazowieckie
Circus aeruginosus;1;52.511926;21.944001;20.04.2021;2021;16;powiat węgrowski;województwo mazowieckie
Circus aeruginosus;1;52.0946862;21.1542521;22.04.2021;2021;16;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.1585623;21.0984331;11.04.2021;2021;14;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.2335548;21.0446201;26.04.2021;2021;17;Warszawa;województwo mazowieckie
Circus aeruginosus;3;52.130445;21.12032;24.04.2021;2021;16;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.520429;21.288523;22.04.2021;2021;16;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;52.2930737;20.7841319;21.04.2021;2021;16;powiat warszawski zachodni;województwo mazowieckie
Circus aeruginosus;1;52.556349;22.353622;05.04.2021;2021;14;powiat sokołowski;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;07.04.2021;2021;14;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;2;52.1422856;20.9179258;15.05.2021;2021;19;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;2;52.1054574;21.1393851;17.05.2021;2021;20;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;2;51.972354;21.263082;06.05.2021;2021;18;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.1585623;21.0984331;01.05.2021;2021;17;Warszawa;województwo mazowieckie
Circus aeruginosus;3;52.194;22.292;10.05.2021;2021;19;Siedlce;województwo mazowieckie
Circus aeruginosus;1;52.7126301;21.433015;15.05.2021;2021;19;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;3;52.1422856;20.9179258;15.05.2021;2021;19;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;-100;51.906144;20.8812294;09.05.2021;2021;18;powiat grójecki;województwo mazowieckie
Circus aeruginosus;1;52.459313;20.810775;08.05.2021;2021;18;powiat legionowski;województwo mazowieckie
Circus aeruginosus;1;52.0946862;21.1542521;12.05.2021;2021;19;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;29.05.2021;2021;21;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;4;52.4488957;20.7263517;20.05.2021;2021;20;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;4;51.9238814;20.8118693;08.05.2021;2021;18;powiat grójecki;województwo mazowieckie
Circus aeruginosus;4;52.563737;22.355325;23.05.2021;2021;20;powiat sokołowski;województwo mazowieckie
Circus aeruginosus;1;52.1614805;21.4251664;15.05.2021;2021;19;powiat otwocki;województwo mazowieckie
Circus aeruginosus;1;52.1408817;21.1662593;04.05.2021;2021;18;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.4143679;20.6774289;29.05.2021;2021;21;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;3;52.1422856;20.9179258;04.05.2021;2021;18;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;2;51.9995846;21.35857;28.05.2021;2021;21;powiat otwocki;województwo mazowieckie
Circus aeruginosus;2;52.1422856;20.9179258;19.05.2021;2021;20;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;2;52.1585623;21.0984331;04.05.2021;2021;18;Warszawa;województwo mazowieckie
Circus aeruginosus;2;52.1289997;21.1228895;29.05.2021;2021;21;Warszawa;województwo mazowieckie
Circus aeruginosus;2;52.220753;20.561776;08.05.2021;2021;18;powiat warszawski zachodni;województwo mazowieckie
Circus aeruginosus;1;52.523942;21.269356;04.05.2021;2021;18;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;4;52.130445;21.12032;11.05.2021;2021;19;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.622273;21.644406;13.05.2021;2021;19;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;1;52.343395;20.66399;30.05.2021;2021;21;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;1;52.3923049;20.4297511;08.05.2021;2021;18;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;1;52.7126301;21.433015;15.05.2021;2021;19;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;1;51.9846034;21.502987;12.05.2021;2021;19;powiat otwocki;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;29.05.2021;2021;21;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;2;52.5121989;21.1770058;04.05.2021;2021;18;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;52.34305;20.663918;01.05.2021;2021;17;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;1;52.1766424;21.4524525;15.05.2021;2021;19;powiat miński;województwo mazowieckie
Circus aeruginosus;2;52.4394525;20.7446517;08.05.2021;2021;18;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;2;52.459313;20.810775;08.05.2021;2021;18;powiat legionowski;województwo mazowieckie
Circus aeruginosus;2;51.972354;21.263082;06.05.2021;2021;18;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;2;52.1766424;21.4524525;30.05.2021;2021;21;powiat miński;województwo mazowieckie
Circus aeruginosus;2;52.1422856;20.9179258;04.06.2021;2021;22;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.5273876;20.3225049;03.06.2021;2021;22;powiat płoński;województwo mazowieckie
Circus aeruginosus;2;52.530317;21.323493;20.06.2021;2021;24;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;1;52.536619;21.358714;20.06.2021;2021;24;powiat wyszkowski;województwo mazowieckie
Circus aeruginosus;3;52.463461;19.788455;06.06.2021;2021;22;powiat płocki;województwo mazowieckie
Circus aeruginosus;1;52.2950613;23.0490015;20.06.2021;2021;24;powiat łosicki;województwo mazowieckie
Circus aeruginosus;1;52.1252157;21.1075687;07.06.2021;2021;23;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.1422856;20.9179258;04.06.2021;2021;22;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;2;52.1422856;20.9179258;02.06.2021;2021;22;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;1;52.4476583;20.7949383;06.06.2021;2021;22;powiat legionowski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;02.06.2021;2021;22;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;2;52.459313;20.810775;06.06.2021;2021;22;powiat legionowski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;19.06.2021;2021;24;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.44342;21.221132;14.06.2021;2021;24;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;01.06.2021;2021;22;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.5121989;21.1770058;06.06.2021;2021;22;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;53.2324193;21.180674;03.06.2021;2021;22;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;1;51.9591144;21.2389091;06.06.2021;2021;22;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.5121989;21.1770058;06.06.2021;2021;22;powiat wołomiński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;01.06.2021;2021;22;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.1891855;21.0721025;26.06.2021;2021;25;Warszawa;województwo mazowieckie
Circus aeruginosus;3;53.2324193;21.180674;12.06.2021;2021;23;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;3;53.2324193;21.180674;12.06.2021;2021;23;powiat ostrołęcki;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;02.06.2021;2021;22;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.343184;20.663699;25.07.2021;2021;29;powiat nowodworski;województwo mazowieckie
Circus aeruginosus;2;51.691869;21.815727;31.07.2021;2021;30;powiat garwoliński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;31.07.2021;2021;30;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.5751762;21.1203575;18.07.2021;2021;28;powiat pułtuski;województwo mazowieckie
Circus aeruginosus;2;52.1766424;21.4524525;03.07.2021;2021;26;powiat miński;województwo mazowieckie
Circus aeruginosus;1;52.464;22.546;25.07.2021;2021;29;powiat sokołowski;województwo mazowieckie
Circus aeruginosus;4;52.121581;20.9969487;01.07.2021;2021;26;Warszawa;województwo mazowieckie
Circus aeruginosus;1;52.1548856;20.6873747;03.07.2021;2021;26;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;2;52.150055;20.913904;03.07.2021;2021;26;powiat pruszkowski;województwo mazowieckie
Circus aeruginosus;3;52.1766424;21.4524525;24.07.2021;2021;29;powiat miński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;20.08.2021;2021;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;3;52.1766424;21.4524525;19.08.2021;2021;33;powiat miński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;03.08.2021;2021;31;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;18.08.2021;2021;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;3;51.972354;21.263082;24.08.2021;2021;34;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;3;51.972354;21.263082;24.08.2021;2021;34;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.2713487;21.0059701;28.08.2021;2021;34;Warszawa;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;22.08.2021;2021;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;2;51.972354;21.263082;25.08.2021;2021;34;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;20.08.2021;2021;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;21.08.2021;2021;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;31.08.2021;2021;35;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;52.547105;21.9756179;29.08.2021;2021;34;powiat węgrowski;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;20.08.2021;2021;33;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;1;51.972354;21.263082;14.08.2021;2021;32;powiat piaseczyński;województwo mazowieckie
Circus aeruginosus;-100;51.1711908;21.1783783;20.08.2021;2021;33;powiat radomski;województwo mazowieckie
Circus aeruginosus;1;52.44342;21.221132;30.08.2021;2021;35;powiat wołomiński;województwo mazowieckie
