SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;5;53.5880216;22.7804947;25.08.1999;województwo podlaskie;1999;34
Motacilla alba;5;53.1094601;23.2282734;23.08.1999;województwo podlaskie;1999;34
Motacilla alba;5;53.1094601;23.2282734;23.08.1999;województwo podlaskie;1999;34
Motacilla alba;15;52.71064;23.8517976;21.08.1999;województwo podlaskie;1999;33
Motacilla alba;15;52.71064;23.8517976;21.08.1999;województwo podlaskie;1999;33
Motacilla alba;20;52.71064;23.8517976;22.08.1999;województwo podlaskie;1999;33
Motacilla alba;5;53.5880216;22.7804947;24.08.1999;województwo podlaskie;1999;34
Motacilla alba;5;53.5880216;22.7804947;24.08.1999;województwo podlaskie;1999;34
Motacilla alba;5;52.71064;23.8517976;20.08.1999;województwo podlaskie;1999;33
Motacilla alba;10;49.1037121;22.6524088;18.08.1999;województwo podkarpackie;1999;33
Motacilla alba;5;49.1037121;22.6524088;17.08.1999;województwo podkarpackie;1999;33
Motacilla alba;10;49.1037121;22.6524088;18.08.1999;województwo podkarpackie;1999;33
Motacilla alba;10;49.3130073;22.4221108;19.08.1999;województwo podkarpackie;1999;33
Motacilla alba;5;49.1037121;22.6524088;17.08.1999;województwo podkarpackie;1999;33
Motacilla alba;10;49.3130073;22.4221108;19.08.1999;województwo podkarpackie;1999;33
Motacilla alba;15;54.346568;18.8650256;26.08.1999;województwo pomorskie;1999;34
Motacilla alba;15;54.346568;18.8650256;26.08.1999;województwo pomorskie;1999;34
Motacilla alba;20;54.6370433;18.5151908;27.08.1999;województwo pomorskie;1999;34
Motacilla alba;20;54.6370433;18.5151908;27.08.1999;województwo pomorskie;1999;34
Motacilla alba;-100;54.131613;21.6844801;02.08.1999;województwo warmińsko-mazurskie;1999;31
Motacilla alba;1;52.6008772;16.7517042;17.03.2000;województwo wielkopolskie;2000;11
Motacilla alba;2;51.1691401;22.7320908;05.04.2000;województwo lubelskie;2000;14
Motacilla alba;-100;50.0159704;19.4024121;08.04.2000;województwo małopolskie;2000;14
Motacilla alba;-100;50.0243233;20.2750648;03.04.2000;województwo małopolskie;2000;14
Motacilla alba;1;49.6720023;20.0812912;06.04.2000;województwo małopolskie;2000;14
Motacilla alba;1;49.5814817;20.0835979;04.04.2000;województwo małopolskie;2000;14
Motacilla alba;-100;50.0466903;19.9037976;02.04.2000;województwo małopolskie;2000;13
Motacilla alba;-100;50.0555131;19.8518014;02.04.2000;województwo małopolskie;2000;13
Motacilla alba;-100;49.4489587;19.8500128;06.04.2000;województwo małopolskie;2000;14
Motacilla alba;-100;53.1094601;23.2282734;20.05.2000;województwo podlaskie;2000;20
